iter	Passed	Remaining
3219	276361	581903
3220	276444	581811
3221	276521	581707
3222	276603	581614
3223	276684	581519
3224	276763	581418
3225	276844	581322
3226	276921	581217
3227	276999	581116
3228	277080	581019
3229	277161	580923
3230	277240	580824
3231	277323	580732
3232	277406	580640
3233	277486	580541
3234	277565	580441
3235	277645	580344
3236	277728	580252
3237	277807	580153
3238	277890	580060
3239	277963	579949
3240	278043	579851
3241	278117	579740
3242	278196	579640
3243	278275	579540
3244	278357	579446
3245	278434	579343
3246	278516	579248
3247	278596	579151
3248	278677	579056
3249	278757	578958
3250	278840	578866
3251	278919	578766
3252	279000	578670
3253	279081	578575
3254	279164	578484
3255	279246	578389
3256	279322	578284
3257	279401	578185
3258	279482	578088
3259	279562	577990
3260	279641	577891
3261	279724	577799
3262	279806	577705
3263	279891	577618
3264	279971	577520
3265	280053	577428
3266	280131	577327
3267	280214	577234
3268	280291	577130
3269	280369	577029
3270	280448	576930
3271	280527	576830
3272	280608	576735
3273	280684	576628
3274	280763	576529
3275	280841	576428
3276	280918	576325
3277	280999	576229
3278	281079	576132
3279	281162	576039
3280	281239	575937
3281	281319	575838
3282	281401	575745
3283	281484	575655
3284	281559	575546
3285	281638	575446
3286	281717	575348
3287	281799	575254
3288	281883	575164
3289	281963	575067
3290	282040	574964
3291	282121	574870
3292	282204	574778
3293	282282	574676
3294	282359	574573
3295	282440	574478
3296	282520	574380
3297	282601	574285
3298	282678	574183
3299	282758	574084
3300	282836	573984
3301	282916	573886
3302	282993	573783
3303	283077	573695
3304	283159	573602
3305	283241	573508
3306	283320	573408
3307	283404	573319
3308	283485	573225
3309	283568	573134
3310	283651	573043
3311	283731	572945
3312	283809	572845
3313	283893	572755
3314	283977	572666
3315	284058	572572
3316	284138	572475
3317	284216	572373
3318	284305	572295
3319	284387	572200
3320	284469	572107
3321	284551	572014
3322	284633	571921
3323	284718	571835
3324	284805	571751
3325	284893	571671
3326	284977	571581
3327	285059	571490
3328	285144	571402
3329	285226	571308
3330	285306	571212
3331	285388	571119
3332	285476	571038
3333	285565	570960
3334	285654	570881
3335	285742	570798
3336	285828	570714
3337	285918	570638
3338	286003	570551
3339	286095	570477
3340	286186	570403
3341	286275	570323
3342	286363	570241
3343	286450	570159
3344	286538	570078
3345	286623	569992
3346	286715	569919
3347	286802	569835
3348	286888	569749
3349	286973	569663
3350	287062	569584
3351	287145	569493
3352	287227	569401
3353	287312	569314
3354	287393	569218
3355	287476	569127
3356	287560	569039
3357	287644	568950
3358	287727	568859
3359	287813	568774
3360	287893	568678
3361	287976	568586
3362	288064	568504
3363	288149	568419
3364	288236	568334
3365	288322	568249
3366	288402	568153
3367	288489	568071
3368	288574	567983
3369	288654	567886
3370	288737	567796
3371	288820	567705
3372	288906	567620
3373	288990	567530
3374	289077	567447
3375	289161	567358
3376	289250	567280
3377	289336	567195
3378	289426	567119
3379	289514	567036
3380	289602	566955
3381	289688	566871
3382	289772	566782
3383	289855	566692
3384	289940	566604
3385	290027	566520
3386	290114	566437
3387	290202	566356
3388	290290	566276
3389	290379	566197
3390	290467	566116
3391	290557	566038
3392	290645	565957
3393	290733	565876
3394	290815	565783
3395	290901	565699
3396	290986	565612
3397	291070	565522
3398	291158	565441
3399	291244	565357
3400	291332	565274
3401	291420	565194
3402	291503	565103
3403	291596	565031
3404	291690	564962
3405	291771	564868
3406	291852	564773
3407	291934	564680
3408	292016	564588
3409	292096	564492
3410	292179	564399
3411	292261	564308
3412	292342	564212
3413	292421	564115
3414	292504	564023
3415	292585	563929
3416	292667	563836
3417	292747	563740
3418	292829	563646
3419	292909	563551
3420	292988	563451
3421	293069	563358
3422	293148	563259
3423	293228	563163
3424	293312	563074
3425	293394	562981
3426	293478	562893
3427	293558	562796
3428	293642	562707
3429	293723	562612
3430	293803	562516
3431	293887	562428
3432	293971	562339
3433	294056	562251
3434	294140	562164
3435	294219	562065
3436	294298	561967
3437	294380	561874
3438	294459	561775
3439	294541	561684
3440	294618	561581
3441	294702	561493
3442	294781	561394
3443	294864	561304
3444	294948	561216
3445	295031	561125
3446	295119	561044
3447	295199	560948
3448	295285	560862
3449	295363	560762
3450	295446	560672
3451	295528	560580
3452	295612	560490
3453	295691	560392
3454	295766	560287
3455	295848	560193
3456	295931	560104
3457	296011	560008
3458	296091	559911
3459	296173	559818
3460	296255	559727
3461	296338	559635
3462	296422	559547
3463	296500	559448
3464	296579	559349
3465	296657	559250
3466	296738	559154
3467	296814	559051
3468	296897	558962
3469	296976	558863
3470	297057	558769
3471	297138	558676
3472	297217	558577
3473	297301	558489
3474	297378	558387
3475	297461	558297
3476	297539	558197
3477	297619	558100
3478	297701	558007
3479	297781	557912
3480	297865	557823
3481	297952	557741
3482	298031	557643
3483	298112	557548
3484	298189	557447
3485	298270	557353
3486	298351	557258
3487	298431	557163
3488	298506	557058
3489	298592	556974
3490	298672	556877
3491	298754	556786
3492	298835	556692
3493	298919	556603
3494	298997	556502
3495	299078	556408
3496	299155	556308
3497	299237	556214
3498	299318	556120
3499	299400	556028
3500	299483	555939
3501	299564	555844
3502	299641	555743
3503	299722	555649
3504	299802	555554
3505	299886	555466
3506	299965	555367
3507	300044	555270
3508	300126	555179
3509	300203	555077
3510	300282	554980
3511	300360	554880
3512	300443	554789
3513	300524	554696
3514	300602	554596
3515	300679	554495
3516	300757	554395
3517	300840	554305
3518	300924	554217
3519	301008	554129
3520	301090	554037
3521	301172	553944
3522	301251	553848
3523	301334	553757
3524	301417	553666
3525	301498	553574
3526	301582	553486
3527	301661	553387
3528	301741	553291
3529	301821	553196
3530	301900	553099
3531	301982	553007
3532	302061	552910
3533	302144	552820
3534	302227	552729
3535	302305	552631
3536	302386	552536
3537	302465	552439
3538	302545	552344
3539	302626	552250
3540	302703	552149
3541	302783	552054
3542	302864	551960
3543	302944	551864
3544	303026	551773
3545	303105	551675
3546	303180	551570
3547	303261	551477
3548	303340	551380
3549	303417	551279
3550	303499	551188
3551	303583	551098
3552	303663	551004
3553	303744	550910
3554	303830	550826
3555	303913	550736
3556	304000	550654
3557	304084	550566
3558	304174	550488
3559	304261	550405
3560	304350	550325
3561	304441	550251
3562	304542	550194
3563	304634	550120
3564	304730	550054
3565	304822	549979
3566	304909	549897
3567	305000	549820
3568	305095	549753
3569	305189	549682
3570	305278	549604
3571	305372	549533
3572	305463	549458
3573	305550	549374
3574	305644	549305
3575	305733	549226
3576	305824	549149
3577	305915	549074
3578	306008	549003
3579	306099	548926
3580	306195	548860
3581	306286	548784
3582	306379	548712
3583	306471	548637
3584	306558	548555
3585	306650	548481
3586	306738	548401
3587	306829	548324
3588	306919	548247
3589	307009	548170
3590	307105	548103
3591	307202	548038
3592	307296	547968
3593	307407	547928
3594	307502	547858
3595	307598	547791
3596	307700	547736
3597	307811	547696
3598	307914	547641
3599	308009	547572
3600	308094	547485
3601	308182	547403
3602	308267	547317
3603	308356	547238
3604	308441	547152
3605	308528	547068
3606	308614	546984
3607	308702	546903
3608	308784	546811
3609	308868	546723
3610	308960	546648
3611	309057	546582
3612	309156	546520
3613	309246	546443
3614	309337	546367
3615	309422	546281
3616	309511	546202
3617	309593	546110
3618	309680	546027
3619	309766	545941
3620	309853	545858
3621	309941	545778
3622	310025	545689
3623	310109	545600
3624	310192	545510
3625	310276	545422
3626	310358	545330
3627	310439	545237
3628	310520	545144
3629	310606	545058
3630	310696	544980
3631	310778	544889
3632	310862	544800
3633	310949	544717
3634	311031	544626
3635	311115	544537
3636	311199	544448
3637	311280	544355
3638	311363	544265
3639	311452	544186
3640	311539	544103
3641	311618	544005
3642	311698	543911
3643	311783	543824
3644	311860	543723
3645	311938	543625
3646	312023	543539
3647	312104	543445
3648	312185	543351
3649	312266	543257
3650	312353	543175
3651	312443	543097
3652	312527	543008
3653	312615	542927
3654	312697	542836
3655	312788	542760
3656	312894	542709
3657	313008	542673
3658	313109	542615
3659	313198	542535
3660	313296	542471
3661	313385	542391
3662	313485	542330
3663	313580	542261
3664	313671	542185
3665	313756	542099
3666	313843	542015
3667	313932	541935
3668	314024	541861
3669	314123	541798
3670	314215	541725
3671	314318	541668
3672	314416	541604
3673	314512	541537
3674	314613	541477
3675	314719	541426
3676	314820	541367
3677	314917	541302
3678	315017	541240
3679	315116	541178
3680	315208	541103
3681	315296	541021
3682	315385	540942
3683	315471	540857
3684	315566	540788
3685	315674	540740
3686	315768	540669
3687	315859	540592
3688	315951	540517
3689	316036	540431
3690	316129	540358
3691	316220	540280
3692	316316	540214
3693	316419	540156
3694	316517	540092
3695	316615	540028
3696	316700	539940
3697	316782	539850
3698	316865	539759
3699	316953	539677
3700	317040	539594
3701	317129	539513
3702	317214	539427
3703	317304	539348
3704	317396	539273
3705	317484	539193
3706	317568	539103
3707	317657	539024
3708	317743	538938
3709	317832	538858
3710	317918	538772
3711	318006	538691
3712	318092	538606
3713	318177	538519
3714	318263	538434
3715	318345	538343
3716	318428	538253
3717	318516	538172
3718	318601	538083
3719	318687	537999
3720	318767	537903
3721	318852	537818
3722	318936	537729
3723	319017	537635
3724	319098	537542
3725	319184	537457
3726	319270	537372
3727	319353	537282
3728	319435	537188
3729	319521	537105
3730	319607	537019
3731	319695	536937
3732	319781	536852
3733	319866	536765
3734	319951	536679
3735	320038	536595
3736	320117	536498
3737	320200	536408
3738	320287	536325
3739	320372	536237
3740	320460	536156
3741	320545	536069
3742	320627	535977
3743	320709	535886
3744	320792	535795
3745	320874	535705
3746	320959	535617
3747	321046	535534
3748	321126	535438
3749	321212	535353
3750	321292	535259
3751	321377	535171
3752	321462	535085
3753	321546	534996
3754	321629	534907
3755	321715	534821
3756	321794	534725
3757	321874	534630
3758	321962	534548
3759	322048	534463
3760	322131	534373
3761	322217	534287
3762	322301	534200
3763	322384	534110
3764	322469	534023
3765	322553	533935
3766	322637	533847
3767	322723	533762
3768	322816	533687
3769	322903	533605
3770	322992	533524
3771	323082	533445
3772	323168	533361
3773	323258	533282
3774	323353	533212
3775	323440	533128
3776	323530	533049
3777	323622	532975
3778	323711	532894
3779	323794	532804
3780	323885	532728
3781	323973	532645
3782	324061	532564
3783	324148	532480
3784	324234	532396
3785	324320	532310
3786	324405	532223
3787	324492	532139
3788	324583	532063
3789	324663	531968
3790	324742	531871
3791	324823	531778
3792	324906	531688
3793	324990	531600
3794	325074	531512
3795	325156	531420
3796	325235	531323
3797	325318	531234
3798	325399	531139
3799	325478	531043
3800	325561	530953
3801	325640	530857
3802	325722	530766
3803	325805	530675
3804	325887	530583
3805	325970	530494
3806	326050	530399
3807	326137	530316
3808	326231	530243
3809	326321	530165
3810	326418	530097
3811	326514	530030
3812	326603	529948
3813	326695	529872
3814	326779	529784
3815	326872	529712
3816	326962	529632
3817	327052	529553
3818	327141	529473
3819	327222	529380
3820	327316	529308
3821	327403	529225
3822	327491	529143
3823	327586	529073
3824	327679	528999
3825	327773	528926
3826	327864	528850
3827	327949	528762
3828	328037	528680
3829	328124	528597
3830	328213	528517
3831	328298	528431
3832	328388	528351
3833	328470	528260
3834	328558	528177
3835	328641	528088
3836	328725	527999
3837	328819	527927
3838	328904	527840
3839	328987	527750
3840	329069	527659
3841	329152	527568
3842	329233	527475
3843	329319	527391
3844	329399	527295
3845	329482	527206
3846	329570	527124
3847	329654	527036
3848	329735	526943
3849	329817	526850
3850	329903	526765
3851	329984	526673
3852	330067	526583
3853	330151	526494
3854	330235	526406
3855	330317	526315
3856	330398	526221
3857	330484	526136
3858	330568	526048
3859	330649	525955
3860	330736	525871
3861	330823	525788
3862	330908	525702
3863	330993	525615
3864	331074	525521
3865	331160	525436
3866	331242	525346
3867	331328	525259
3868	331408	525165
3869	331492	525077
3870	331569	524978
3871	331652	524887
3872	331731	524792
3873	331825	524718
3874	331915	524639
3875	332002	524557
3876	332091	524476
3877	332182	524399
3878	332269	524315
3879	332355	524230
3880	332446	524153
3881	332533	524070
3882	332624	523993
3883	332711	523908
3884	332798	523825
3885	332884	523740
3886	332967	523651
3887	333055	523568
3888	333139	523480
3889	333224	523393
3890	333311	523310
3891	333396	523223
3892	333484	523141
3893	333570	523057
3894	333655	522968
3895	333736	522876
3896	333817	522784
3897	333902	522696
3898	333983	522604
3899	334070	522521
3900	334155	522434
3901	334241	522348
3902	334327	522263
3903	334413	522178
3904	334499	522092
3905	334582	522003
3906	334670	521921
3907	334756	521835
3908	334843	521752
3909	334928	521666
3910	335007	521570
3911	335091	521482
3912	335178	521398
3913	335264	521312
3914	335348	521224
3915	335437	521144
3916	335520	521053
3917	335608	520973
3918	335695	520888
3919	335781	520804
3920	335874	520730
3921	335963	520648
3922	336059	520579
3923	336154	520507
3924	336242	520425
3925	336333	520349
3926	336422	520268
3927	336508	520182
3928	336591	520093
3929	336675	520005
3930	336757	519913
3931	336849	519838
3932	336939	519758
3933	337028	519678
3934	337118	519598
3935	337210	519524
3936	337299	519442
3937	337387	519360
3938	337474	519277
3939	337559	519190
3940	337648	519109
3941	337734	519024
3942	337821	518941
3943	337910	518860
3944	337999	518780
3945	338091	518703
3946	338181	518624
3947	338269	518542
3948	338354	518456
3949	338441	518372
3950	338533	518296
3951	338635	518235
3952	338719	518147
3953	338800	518054
3954	338878	517957
3955	338962	517868
3956	339048	517783
3957	339136	517701
3958	339223	517617
3959	339310	517534
3960	339394	517445
3961	339477	517356
3962	339565	517274
3963	339651	517189
3964	339744	517113
3965	339830	517028
3966	339918	516946
3967	340008	516867
3968	340104	516798
3969	340198	516724
3970	340289	516647
3971	340386	516578
3972	340485	516512
3973	340578	516437
3974	340679	516376
3975	340779	516312
3976	340874	516239
3977	340967	516165
3978	341063	516094
3979	341155	516019
3980	341251	515948
3981	341349	515881
3982	341456	515828
3983	341563	515775
3984	341686	515744
3985	341794	515693
3986	341887	515618
3987	341978	515539
3988	342073	515468
3989	342167	515395
3990	342276	515344
3991	342378	515283
3992	342476	515216
3993	342571	515143
3994	342665	515070
3995	342766	515006
3996	342861	514936
3997	342968	514882
3998	343065	514812
3999	343158	514738
4000	343244	514652
4001	343330	514566
4002	343413	514477
4003	343501	514394
4004	343588	514309
4005	343672	514221
4006	343758	514136
4007	343838	514042
4008	343922	513953
4009	344008	513867
4010	344102	513794
4011	344189	513710
4012	344269	513615
4013	344354	513528
4014	344438	513440
4015	344523	513353
4016	344605	513262
4017	344692	513178
4018	344780	513096
4019	344862	513004
4020	344947	512917
4021	345029	512825
4022	345111	512734
4023	345195	512646
4024	345278	512555
4025	345361	512466
4026	345441	512372
4027	345522	512279
4028	345603	512186
4029	345686	512095
4030	345764	511998
4031	345842	511901
4032	345918	511801
4033	346002	511713
4034	346079	511614
4035	346159	511520
4036	346239	511425
4037	346326	511341
4038	346411	511254
4039	346497	511170
4040	346585	511086
4041	346670	511000
4042	346754	510911
4043	346839	510825
4044	346926	510741
4045	347010	510653
4046	347098	510569
4047	347189	510492
4048	347279	510411
4049	347366	510328
4050	347451	510242
4051	347539	510159
4052	347625	510073
4053	347715	509994
4054	347796	509902
4055	347882	509816
4056	347968	509730
4057	348055	509646
4058	348138	509556
4059	348225	509472
4060	348312	509388
4061	348394	509297
4062	348476	509206
4063	348560	509117
4064	348643	509027
4065	348728	508941
4066	348821	508865
4067	348906	508778
4068	348989	508689
4069	349077	508606
4070	349157	508512
4071	349234	508414
4072	349315	508321
4073	349390	508219
4074	349468	508123
4075	349556	508040
4076	349646	507961
4077	349744	507893
4078	349836	507816
4079	349927	507737
4080	350015	507655
4081	350102	507570
4082	350188	507486
4083	350271	507396
4084	350359	507313
4085	350449	507233
4086	350543	507160
4087	350638	507088
4088	350727	507007
4089	350819	506930
4090	350911	506852
4091	351000	506771
4092	351089	506691
4093	351182	506615
4094	351288	506559
4095	351386	506491
4096	351481	506418
4097	351573	506341
4098	351668	506269
4099	351763	506196
4100	351855	506118
4101	351947	506042
4102	352036	505961
4103	352123	505877
4104	352206	505786
4105	352302	505716
4106	352399	505646
4107	352491	505570
4108	352588	505500
4109	352682	505425
4110	352783	505362
4111	352901	505322
4112	353012	505272
4113	353110	505203
4114	353211	505140
4115	353313	505076
4116	353409	505005
4117	353509	504939
4118	353599	504860
4119	353705	504803
4120	353804	504735
4121	353895	504657
4122	353985	504577
4123	354080	504505
4124	354188	504449
4125	354302	504404
4126	354407	504346
4127	354502	504273
4128	354599	504202
4129	354702	504141
4130	354796	504067
4131	354893	503997
4132	354985	503920
4133	355077	503842
4134	355187	503791
4135	355299	503741
4136	355404	503683
4137	355498	503607
4138	355590	503530
4139	355685	503457
4140	355774	503376
4141	355865	503298
4142	355953	503214
4143	356046	503139
4144	356137	503060
4145	356229	502982
4146	356319	502903
4147	356411	502825
4148	356499	502742
4149	356581	502651
4150	356675	502576
4151	356767	502499
4152	356864	502429
4153	356956	502351
4154	357054	502282
4155	357150	502209
4156	357244	502136
4157	357334	502056
4158	357429	501982
4159	357523	501907
4160	357608	501820
4161	357698	501740
4162	357788	501660
4163	357879	501581
4164	357966	501496
4165	358046	501402
4166	358127	501310
4167	358208	501217
4168	358290	501125
4169	358370	501030
4170	358455	500943
4171	358536	500850
4172	358614	500753
4173	358695	500661
4174	358778	500571
4175	358864	500484
4176	358945	500392
4177	359026	500300
4178	359110	500210
4179	359198	500127
4180	359284	500041
4181	359368	499953
4182	359450	499862
4183	359532	499770
4184	359617	499683
4185	359700	499594
4186	359779	499497
4187	359862	499408
4188	359942	499314
4189	360023	499220
4190	360105	499129
4191	360185	499035
4192	360268	498944
4193	360344	498846
4194	360425	498753
4195	360506	498660
4196	360582	498560
4197	360659	498462
4198	360741	498370
4199	360834	498295
4200	360917	498205
4201	361006	498123
4202	361089	498033
4203	361176	497948
4204	361262	497863
4205	361347	497776
4206	361465	497735
4207	361566	497670
4208	361664	497600
4209	361767	497537
4210	361874	497481
4211	361960	497395
4212	362046	497309
4213	362141	497236
4214	362235	497161
4215	362341	497101
4216	362451	497048
4217	362544	496973
4218	362637	496896
4219	362729	496818
4220	362821	496741
4221	362910	496659
4222	363004	496585
4223	363095	496505
4224	363190	496431
4225	363285	496358
4226	363380	496284
4227	363473	496208
4228	363564	496129
4229	363660	496056
4230	363753	495980
4231	363846	495904
4232	363942	495831
4233	364027	495744
4234	364113	495658
4235	364200	495573
4236	364287	495489
4237	364376	495407
4238	364465	495325
4239	364553	495242
4240	364644	495163
4241	364730	495077
4242	364814	494988
4243	364901	494903
4244	364989	494820
4245	365081	494743
4246	365175	494668
4247	365257	494576
4248	365349	494498
4249	365438	494416
4250	365530	494338
4251	365620	494258
4252	365712	494180
4253	365801	494098
4254	365887	494012
4255	365967	493918
4256	366053	493832
4257	366143	493751
4258	366229	493665
4259	366315	493579
4260	366396	493487
4261	366474	493390
4262	366552	493294
4263	366633	493201
4264	366723	493119
4265	366807	493032
4266	366898	492952
4267	366983	492865
4268	367063	492771
4269	367142	492676
4270	367224	492584
4271	367310	492498
4272	367399	492417
4273	367482	492327
4274	367571	492244
4275	367655	492155
4276	367736	492063
4277	367819	491973
4278	367900	491880
4279	367976	491782
4280	368057	491688
4281	368142	491601
4282	368232	491521
4283	368319	491436
4284	368405	491350
4285	368488	491260
4286	368575	491175
4287	368659	491087
4288	368738	490992
4289	368825	490908
4290	368912	490823
4291	368998	490736
4292	369086	490654
4293	369182	490580
4294	369278	490508
4295	369361	490418
4296	369447	490332
4297	369531	490244
4298	369613	490153
4299	369704	490072
4300	369791	489989
4301	369877	489902
4302	369963	489817
4303	370058	489742
4304	370157	489674
4305	370239	489582
4306	370319	489488
4307	370398	489393
4308	370485	489308
4309	370575	489228
4310	370664	489146
4311	370754	489066
4312	370846	488987
4313	370935	488905
4314	371027	488827
4315	371113	488741
4316	371202	488660
4317	371261	488538
4318	371345	488449
4319	371426	488357
4320	371509	488267
4321	371595	488181
4322	371692	488110
4323	371783	488030
4324	371876	487953
4325	371968	487875
4326	372055	487790
4327	372135	487696
4328	372218	487606
4329	372300	487515
4330	372392	487437
4331	372481	487355
4332	372568	487270
4333	372667	487202
4334	372755	487118
4335	372845	487038
4336	372931	486952
4337	373013	486860
4338	373097	486772
4339	373181	486683
4340	373267	486598
4341	373354	486513
4342	373435	486420
4343	373523	486336
4344	373605	486246
4345	373692	486161
4346	373785	486084
4347	373872	485999
4348	373958	485914
4349	374045	485829
4350	374133	485746
4351	374219	485659
4352	374304	485572
4353	374390	485486
4354	374480	485405
4355	374570	485324
4356	374652	485233
4357	374741	485151
4358	374833	485073
4359	374916	484983
4360	375004	484900
4361	375088	484811
4362	375163	484712
4363	375245	484620
4364	375322	484522
4365	375410	484439
4366	375498	484356
4367	375588	484275
4368	375680	484197
4369	375769	484115
4370	375847	484018
4371	375929	483926
4372	376009	483834
4373	376098	483751
4374	376188	483671
4375	376274	483585
4376	376357	483494
4377	376441	483407
4378	376532	483326
4379	376619	483242
4380	376712	483165
4381	376796	483077
4382	376883	482991
4383	376970	482907
4384	377057	482822
4385	377145	482739
4386	377237	482660
4387	377319	482569
4388	377403	482481
4389	377487	482393
4390	377572	482305
4391	377655	482216
4392	377740	482128
4393	377823	482039
4394	377913	481957
4395	377999	481871
4396	378083	481784
4397	378168	481696
4398	378258	481615
4399	378347	481532
4400	378433	481447
4401	378519	481361
4402	378603	481272
4403	378689	481187
4404	378780	481106
4405	378866	481020
4406	378952	480935
4407	379037	480847
4408	379121	480759
4409	379211	480678
4410	379301	480597
4411	379387	480511
4412	379473	480426
4413	379562	480342
4414	379648	480257
4415	379734	480171
4416	379823	480088
4417	379908	480001
4418	379992	479913
4419	380076	479824
4420	380162	479739
4421	380249	479654
4422	380338	479571
4423	380423	479485
4424	380510	479400
4425	380598	479316
4426	380681	479226
4427	380772	479147
4428	380856	479059
4429	380942	478973
4430	381024	478881
4431	381113	478800
4432	381201	478716
4433	381288	478631
4434	381371	478541
4435	381455	478452
4436	381537	478362
4437	381625	478278
4438	381714	478196
4439	381799	478109
4440	381888	478026
4441	381974	477941
4442	382056	477850
4443	382140	477761
4444	382225	477674
4445	382312	477590
4446	382399	477505
4447	382494	477429
4448	382585	477350
4449	382675	477269
4450	382762	477185
4451	382849	477100
4452	382938	477017
4453	383030	476939
4454	383120	476858
4455	383215	476782
4456	383302	476698
4457	383384	476607
4458	383471	476522
4459	383565	476446
4460	383649	476358
4461	383739	476277
4462	383825	476191
4463	383917	476113
4464	384002	476025
4465	384087	475938
4466	384173	475852
4467	384258	475765
4468	384351	475687
4469	384439	475604
4470	384524	475516
4471	384611	475431
4472	384693	475340
4473	384772	475247
4474	384857	475159
4475	384939	475068
4476	385021	474977
4477	385104	474887
4478	385194	474806
4479	385280	474720
4480	385370	474639
4481	385456	474554
4482	385535	474458
4483	385620	474371
4484	385706	474285
4485	385795	474203
4486	385884	474121
4487	385973	474038
4488	386064	473958
4489	386153	473876
4490	386242	473793
4491	386323	473702
4492	386411	473618
4493	386500	473535
4494	386590	473455
4495	386688	473383
4496	386776	473299
4497	386859	473209
4498	386942	473121
4499	387036	473044
4500	387126	472963
4501	387218	472884
4502	387308	472803
4503	387396	472720
4504	387496	472650
4505	387587	472570
4506	387683	472497
4507	387773	472415
4508	387856	472325
4509	387947	472245
4510	388035	472163
4511	388125	472081
4512	388215	472000
4513	388309	471923
4514	388405	471850
4515	388497	471771
4516	388582	471684
4517	388668	471598
4518	388757	471515
4519	388847	471435
4520	388928	471343
4521	389017	471260
4522	389103	471173
4523	389189	471087
4524	389278	471005
4525	389363	470918
4526	389449	470831
4527	389531	470741
4528	389616	470653
4529	389699	470564
4530	389787	470480
4531	389872	470393
4532	389957	470306
4533	390047	470225
4534	390133	470139
4535	390216	470049
4536	390299	469959
4537	390382	469869
4538	390464	469778
4539	390544	469685
4540	390623	469590
4541	390706	469501
4542	390789	469411
4543	390872	469322
4544	390956	469233
4545	391040	469145
4546	391128	469062
4547	391214	468975
4548	391297	468886
4549	391382	468799
4550	391465	468709
4551	391546	468616
4552	391627	468525
4553	391712	468437
4554	391798	468351
4555	391882	468263
4556	391973	468182
4557	392062	468101
4558	392147	468013
4559	392239	467935
4560	392332	467856
4561	392426	467780
4562	392518	467702
4563	392605	467617
4564	392686	467525
4565	392767	467433
4566	392850	467343
4567	392937	467258
4568	393023	467172
4569	393116	467094
4570	393216	467025
4571	393314	466953
4572	393411	466880
4573	393497	466794
4574	393583	466708
4575	393665	466617
4576	393748	466527
4577	393832	466440
4578	393923	466359
4579	394007	466270
4580	394094	466186
4581	394183	466103
4582	394267	466014
4583	394348	465922
4584	394436	465838
4585	394523	465754
4586	394613	465672
4587	394707	465596
4588	394789	465505
4589	394874	465418
4590	394962	465335
4591	395050	465251
4592	395136	465164
4593	395217	465072
4594	395298	464981
4595	395381	464891
4596	395464	464801
4597	395547	464711
4598	395639	464633
4599	395720	464542
4600	395805	464453
4601	395889	464366
4602	395971	464275
4603	396049	464180
4604	396135	464094
4605	396216	464001
4606	396296	463909
4607	396385	463826
4608	396469	463737
4609	396557	463653
4610	396647	463572
4611	396732	463485
4612	396814	463394
4613	396896	463303
4614	396979	463214
4615	397060	463122
4616	397153	463045
4617	397237	462956
4618	397323	462869
4619	397410	462784
4620	397494	462697
4621	397589	462621
4622	397684	462545
4623	397776	462467
4624	397869	462388
4625	397969	462319
4626	398066	462246
4627	398174	462185
4628	398268	462107
4629	398352	462020
4630	398442	461938
4631	398532	461856
4632	398613	461765
4633	398700	461679
4634	398783	461591
4635	398868	461503
4636	398954	461416
4637	399039	461329
4638	399120	461238
4639	399210	461157
4640	399299	461074
4641	399384	460987
4642	399471	460901
4643	399561	460820
4644	399649	460736
4645	399737	460653
4646	399825	460568
4647	399910	460482
4648	399997	460397
4649	400085	460313
4650	400171	460227
4651	400260	460145
4652	400348	460060
4653	400434	459974
4654	400515	459883
4655	400604	459800
4656	400689	459712
4657	400779	459631
4658	400863	459543
4659	400948	459455
4660	401029	459364
4661	401104	459265
4662	401186	459174
4663	401269	459085
4664	401355	458999
4665	401439	458910
4666	401527	458826
4667	401614	458742
4668	401699	458654
4669	401792	458576
4670	401879	458491
4671	401966	458407
4672	402055	458324
4673	402137	458233
4674	402217	458141
4675	402302	458053
4676	402383	457961
4677	402468	457874
4678	402558	457793
4679	402650	457713
4680	402749	457642
4681	402834	457555
4682	402924	457473
4683	403010	457387
4684	403096	457301
4685	403186	457219
4686	403271	457133
4687	403357	457047
4688	403446	456964
4689	403533	456878
4690	403618	456792
4691	403705	456707
4692	403793	456622
4693	403878	456536
4694	403969	456454
4695	404072	456388
4696	404157	456300
4697	404245	456217
4698	404334	456134
4699	404420	456048
4700	404510	455967
4701	404592	455876
4702	404678	455789
4703	404769	455709
4704	404853	455621
4705	404934	455529
4706	405016	455438
4707	405100	455351
4708	405182	455260
4709	405263	455168
4710	405341	455073
4711	405422	454982
4712	405503	454890
4713	405584	454798
4714	405663	454704
4715	405737	454605
4716	405815	454509
4717	405896	454417
4718	405975	454324
4719	406057	454233
4720	406134	454137
4721	406215	454045
4722	406290	453947
4723	406368	453852
4724	406447	453758
4725	406530	453668
4726	406609	453575
4727	406689	453482
4728	406769	453389
4729	406848	453296
4730	406931	453206
4731	407012	453114
4732	407091	453021
4733	407172	452930
4734	407255	452840
4735	407336	452749
4736	407417	452657
4737	407498	452566
4738	407575	452469
4739	407654	452375
4740	407731	452280
4741	407813	452189
4742	407888	452091
4743	407967	451997
4744	408047	451904
4745	408129	451814
4746	408208	451720
4747	408289	451629
4748	408369	451536
4749	408447	451442
4750	408525	451346
4751	408607	451256
4752	408687	451164
4753	408767	451071
4754	408847	450978
4755	408928	450887
4756	409008	450795
4757	409091	450705
4758	409168	450609
4759	409250	450519
4760	409330	450427
4761	409414	450339
4762	409495	450246
4763	409583	450163
4764	409672	450080
4765	409757	449994
4766	409848	449912
4767	409931	449824
4768	410013	449734
4769	410109	449658
4770	410190	449567
4771	410269	449473
4772	410346	449378
