iter	MAPE
2925	0.2620813355
2926	0.2620784035
2927	0.2620714282
2928	0.2620675656
2929	0.2620634773
2930	0.2620617272
2931	0.2620572757
2932	0.2620535939
2933	0.2620491404
2934	0.2620422298
2935	0.262038595
2936	0.2620324248
2937	0.2620280315
2938	0.2620219767
2939	0.2620161655
2940	0.2620067953
2941	0.2620012685
2942	0.2619971658
2943	0.2619884503
2944	0.2619844779
2945	0.2619748283
2946	0.2619603175
2947	0.2619567638
2948	0.2619512688
2949	0.2619505067
2950	0.2619439806
2951	0.2619382717
2952	0.2619361819
2953	0.2619287797
2954	0.2619249381
2955	0.2619197027
2956	0.2619144408
2957	0.2619049134
2958	0.2619048881
2959	0.2618991049
2960	0.2618948429
2961	0.2618882029
2962	0.2618836213
2963	0.2618742494
2964	0.2618692672
2965	0.2618661712
2966	0.2618625628
2967	0.2618602034
2968	0.2618523588
2969	0.2618421688
2970	0.2618380081
2971	0.2618318056
2972	0.2618259973
2973	0.2618190772
2974	0.2618089593
2975	0.2617968515
2976	0.2617909057
2977	0.2617881869
2978	0.2617831218
2979	0.2617756526
2980	0.2617666755
2981	0.2617639533
2982	0.2617569255
2983	0.2617525574
2984	0.2617513094
2985	0.2617414961
2986	0.2617387754
2987	0.2617323266
2988	0.2617262138
2989	0.2617199716
2990	0.2617115238
2991	0.2617052461
2992	0.2616975653
2993	0.2616961002
2994	0.2616898988
2995	0.2616880508
2996	0.2616860515
2997	0.2616797296
2998	0.2616721049
2999	0.2616675274
3000	0.2616663883
3001	0.2616602569
3002	0.2616502676
3003	0.2616469403
3004	0.2616454281
3005	0.2616418911
3006	0.2616365575
3007	0.2616298978
3008	0.2616220747
3009	0.2616156298
3010	0.2616106069
3011	0.2615991622
3012	0.2615939386
3013	0.2615905803
3014	0.2615870283
3015	0.2615791516
3016	0.2615769156
3017	0.2615661697
3018	0.2615595561
3019	0.2615540784
3020	0.2615466722
3021	0.2615395439
3022	0.2615361631
3023	0.2615286628
3024	0.2615169602
3025	0.2615080323
3026	0.2615062467
3027	0.2615015069
3028	0.2614989164
3029	0.2614916897
3030	0.2614879687
3031	0.2614811551
3032	0.2614745129
3033	0.2614708032
3034	0.2614635807
3035	0.2614500786
3036	0.2614420304
3037	0.2614339584
3038	0.2614305621
3039	0.2614263056
3040	0.2614218772
3041	0.2614133936
3042	0.2614083619
3043	0.2614069767
3044	0.2613995302
3045	0.2613956418
3046	0.261389591
3047	0.2613842444
3048	0.2613824802
3049	0.2613775399
3050	0.2613686693
3051	0.2613618151
3052	0.2613599198
3053	0.2613535773
3054	0.2613431828
3055	0.2613398519
3056	0.2613357046
3057	0.2613290867
3058	0.2613165723
3059	0.2613055066
3060	0.2613003696
3061	0.2612939712
3062	0.2612926308
3063	0.2612877665
3064	0.2612779589
3065	0.2612709697
3066	0.2612617405
3067	0.2612565852
3068	0.2612510052
3069	0.261240102
3070	0.2612368075
3071	0.2612225663
3072	0.261217957
3073	0.2612102355
3074	0.2612053407
3075	0.2611926787
3076	0.2611865583
3077	0.2611815691
3078	0.2611739665
3079	0.2611726739
3080	0.2611678323
3081	0.2611557503
3082	0.2611448004
3083	0.2611397741
3084	0.2611327595
3085	0.2611235201
3086	0.2611211256
3087	0.2611147668
3088	0.2611090007
3089	0.261093233
3090	0.2610920081
3091	0.2610900904
3092	0.2610871941
3093	0.2610844146
3094	0.261082829
3095	0.2610779519
3096	0.2610717362
3097	0.2610685543
3098	0.2610644338
3099	0.261054383
3100	0.2610494202
3101	0.2610438386
3102	0.261029521
3103	0.2610225266
3104	0.2610080178
3105	0.2610026238
3106	0.2609965704
3107	0.2609846362
3108	0.2609827102
3109	0.2609613438
3110	0.2609508997
3111	0.2609445559
3112	0.2609299805
3113	0.2609254106
3114	0.2609219992
3115	0.2609118741
3116	0.2609076902
3117	0.260900433
3118	0.2608939963
3119	0.2608879297
3120	0.2608840732
3121	0.2608639018
3122	0.2608635653
3123	0.2608628296
3124	0.2608490146
3125	0.2608411242
3126	0.2608299795
3127	0.2608239737
3128	0.260820799
3129	0.2608135444
3130	0.2608061274
3131	0.2607981985
3132	0.2607885009
3133	0.2607816649
3134	0.2607788451
3135	0.2607726761
3136	0.2607693718
3137	0.2607677898
3138	0.2607601038
3139	0.2607538752
3140	0.2607458754
3141	0.2607394864
3142	0.2607335054
3143	0.2607221103
3144	0.2607145392
3145	0.2607071974
3146	0.2606985737
3147	0.2606928062
3148	0.2606847831
3149	0.2606810725
3150	0.2606757404
3151	0.2606732567
3152	0.2606662657
3153	0.2606571146
3154	0.2606541252
3155	0.2606490783
3156	0.2606424552
3157	0.2606377354
3158	0.2606360773
3159	0.2606336298
3160	0.2606300645
3161	0.2606172781
3162	0.2606120004
3163	0.2606055119
3164	0.2606001778
3165	0.2605848202
3166	0.2605818492
3167	0.2605775009
3168	0.2605656302
3169	0.2605634129
3170	0.2605575546
3171	0.2605525004
3172	0.2605435319
3173	0.2605421081
3174	0.2605279161
3175	0.260526006
3176	0.2605167541
3177	0.2605085085
3178	0.2605058081
3179	0.2605016522
3180	0.2604984349
3181	0.2604909887
3182	0.2604839195
3183	0.2604820401
3184	0.2604771585
3185	0.2604703687
3186	0.2604654368
3187	0.2604626777
3188	0.2604572791
3189	0.2604495526
3190	0.2604426772
3191	0.2604368612
3192	0.2604338226
3193	0.2604260907
3194	0.2604216215
3195	0.2604157898
3196	0.2604102158
3197	0.2604015576
3198	0.260397914
3199	0.2603926213
3200	0.2603841265
3201	0.2603802052
3202	0.2603725452
3203	0.2603566568
3204	0.2603524098
3205	0.2603454901
3206	0.2603424269
3207	0.2603393769
3208	0.2603331665
3209	0.2603260399
3210	0.2603238632
3211	0.2603167265
3212	0.2603121354
3213	0.2603077137
3214	0.260303946
3215	0.2602999083
3216	0.2602851955
3217	0.2602830229
3218	0.260279207
3219	0.2602729828
3220	0.260270541
3221	0.2602617419
3222	0.2602553566
3223	0.2602539205
3224	0.260248166
3225	0.260241639
3226	0.260238373
3227	0.2602323052
3228	0.2602291137
3229	0.2602285779
3230	0.2602266727
3231	0.2602210329
3232	0.2602169639
3233	0.2602119955
3234	0.2602079016
3235	0.2602008043
3236	0.2601943634
3237	0.2601874486
3238	0.2601845817
3239	0.2601809814
3240	0.2601773232
3241	0.2601704731
3242	0.2601667175
3243	0.2601640667
3244	0.260159598
3245	0.2601576948
3246	0.260153938
3247	0.2601488944
3248	0.2601452071
3249	0.2601408994
3250	0.2601364296
3251	0.260132821
3252	0.2601293082
3253	0.2601242487
3254	0.2601177045
3255	0.2601111987
3256	0.2601076603
3257	0.2600975834
3258	0.2600931817
3259	0.2600861257
3260	0.2600816908
3261	0.2600736629
3262	0.2600697009
3263	0.2600649169
3264	0.2600573958
3265	0.2600521908
3266	0.260041079
3267	0.2600392026
3268	0.2600324434
3269	0.2600267229
3270	0.2600237925
3271	0.2600139038
3272	0.2600095125
3273	0.2600072836
3274	0.2600006868
3275	0.2599985565
3276	0.2599935522
3277	0.2599914161
3278	0.2599839381
3279	0.2599794083
3280	0.2599738164
3281	0.2599698747
3282	0.2599607759
3283	0.259953231
3284	0.2599460218
3285	0.259939681
3286	0.2599321802
3287	0.2599263738
3288	0.2599249959
3289	0.2599187949
3290	0.2599159477
3291	0.2599084072
3292	0.2599068122
3293	0.2599028782
3294	0.2598972021
3295	0.2598949114
3296	0.2598885794
3297	0.2598837642
3298	0.2598827058
3299	0.2598803641
3300	0.2598779854
3301	0.2598715197
3302	0.2598674267
3303	0.2598644206
3304	0.2598604429
3305	0.2598581792
3306	0.2598472197
3307	0.2598427174
3308	0.2598375638
3309	0.2598335134
3310	0.2598280774
3311	0.2598172784
3312	0.2598135011
3313	0.2598049725
3314	0.2597954218
3315	0.2597924866
3316	0.2597880484
3317	0.2597798736
3318	0.2597760552
3319	0.2597725603
3320	0.2597681504
3321	0.2597664446
3322	0.2597626562
3323	0.2597595068
3324	0.2597544641
3325	0.2597513703
3326	0.2597465099
3327	0.2597421613
3328	0.2597360994
3329	0.2597332401
3330	0.2597287163
3331	0.2597234926
3332	0.2597209191
3333	0.2597178937
3334	0.2597150476
3335	0.2597114129
3336	0.2597063443
3337	0.2597018119
3338	0.2596979079
3339	0.2596942268
3340	0.259688284
3341	0.2596820559
3342	0.2596783972
3343	0.2596738588
3344	0.2596712798
3345	0.2596705448
3346	0.2596633099
3347	0.2596618767
3348	0.2596601723
3349	0.2596571856
3350	0.2596514161
3351	0.2596476186
3352	0.2596428073
3353	0.2596385293
3354	0.2596336103
3355	0.2596319451
3356	0.2596297033
3357	0.2596250317
3358	0.2596195621
3359	0.2596141111
3360	0.2596107432
3361	0.2595984879
3362	0.2595974528
3363	0.2595937363
3364	0.259590571
3365	0.2595878025
3366	0.2595806974
3367	0.2595732891
3368	0.2595556395
3369	0.2595495334
3370	0.259545049
3371	0.2595393004
3372	0.2595346569
3373	0.2595289228
3374	0.2595257363
3375	0.2595231598
3376	0.2595183376
3377	0.2595154857
3378	0.2595110388
3379	0.2595045074
3380	0.2595013589
3381	0.2594949699
3382	0.2594880302
3383	0.2594825814
3384	0.2594773529
3385	0.2594753628
3386	0.2594717336
3387	0.2594668136
3388	0.259461197
3389	0.259456094
3390	0.2594482645
3391	0.2594428147
3392	0.2594377034
3393	0.2594314963
3394	0.2594308714
3395	0.2594260284
3396	0.2594196896
3397	0.2594192839
3398	0.2594082981
3399	0.2594063426
3400	0.2594008406
3401	0.2593954865
3402	0.2593909418
3403	0.2593838574
3404	0.259381011
3405	0.2593785703
3406	0.2593772279
3407	0.2593757623
3408	0.259371466
3409	0.2593625123
3410	0.2593611002
3411	0.2593565806
3412	0.2593481498
3413	0.2593448465
3414	0.2593428536
3415	0.2593405332
3416	0.2593373215
3417	0.2593293092
3418	0.2593254614
3419	0.2593214775
3420	0.2593191052
3421	0.2593149432
3422	0.2593082152
3423	0.2593012159
3424	0.2592982775
3425	0.2592949355
3426	0.2592912597
3427	0.259285347
3428	0.2592829531
3429	0.2592822616
3430	0.2592717854
3431	0.259263035
3432	0.2592599905
3433	0.2592459196
3434	0.2592403976
3435	0.2592387746
3436	0.2592339566
3437	0.2592297765
3438	0.2592267275
3439	0.2592257983
3440	0.2592185263
3441	0.2592113126
3442	0.2592038837
3443	0.2591994572
3444	0.2591927172
3445	0.2591893112
3446	0.25918612
3447	0.2591827843
3448	0.2591716225
3449	0.2591631832
3450	0.2591563142
3451	0.2591513774
3452	0.2591467747
3453	0.2591435329
3454	0.2591368858
3455	0.2591333473
3456	0.2591254125
3457	0.2591197558
3458	0.2591167591
3459	0.2591149018
3460	0.2591141276
3461	0.2591115767
3462	0.2591064293
3463	0.2591034134
3464	0.259100472
3465	0.2590901078
3466	0.2590860929
3467	0.2590829327
3468	0.2590768298
3469	0.259068626
3470	0.2590653426
3471	0.2590641253
3472	0.2590595007
3473	0.2590542633
3474	0.2590457057
3475	0.2590338234
3476	0.2590317921
3477	0.2590253357
3478	0.2590238023
3479	0.2590213805
3480	0.2590194278
3481	0.2590134606
3482	0.2590063892
3483	0.2590019107
3484	0.2589984855
3485	0.2589933264
3486	0.2589893072
3487	0.2589844669
3488	0.25897928
3489	0.2589717981
3490	0.2589703103
3491	0.2589650099
3492	0.2589605425
3493	0.2589580952
3494	0.2589478552
3495	0.2589430773
3496	0.2589412549
3497	0.2589336526
3498	0.2589295028
3499	0.2589238302
3500	0.2589192231
3501	0.2589159003
3502	0.2589063964
3503	0.2589030633
3504	0.2588956834
3505	0.2588929572
3506	0.2588898721
3507	0.2588862324
3508	0.2588830043
3509	0.2588772668
3510	0.2588699309
3511	0.2588650628
3512	0.2588594837
3513	0.2588574676
3514	0.2588533145
3515	0.2588507745
3516	0.2588483452
3517	0.2588467126
3518	0.2588449433
3519	0.2588398118
3520	0.2588369695
3521	0.2588318862
3522	0.2588305017
3523	0.2588266087
3524	0.2588261569
3525	0.2588235428
3526	0.2588233535
3527	0.2588202767
3528	0.2588155722
3529	0.2588133561
3530	0.2588077389
3531	0.2588051712
3532	0.2588025668
3533	0.2587988144
3534	0.2587977523
3535	0.2587932399
3536	0.258791612
3537	0.2587885705
3538	0.2587861317
3539	0.2587822286
3540	0.2587718889
3541	0.258770653
3542	0.2587680749
3543	0.2587634268
3544	0.258752543
3545	0.258739619
3546	0.2587320747
3547	0.2587294344
3548	0.258728848
3549	0.2587225532
3550	0.258717095
3551	0.2587142797
3552	0.2587127438
3553	0.258709853
3554	0.2586995979
3555	0.2586977519
3556	0.2586940177
3557	0.2586903394
3558	0.258686301
3559	0.2586843424
3560	0.2586806051
3561	0.2586676785
3562	0.2586635918
3563	0.2586602321
3564	0.2586566431
3565	0.2586532859
3566	0.2586483164
3567	0.2586467999
3568	0.2586430312
3569	0.2586362749
3570	0.2586250089
3571	0.2586209207
3572	0.2586165464
3573	0.2586126381
3574	0.2586062257
3575	0.2585999226
3576	0.2585956016
3577	0.2585787
3578	0.2585763936
3579	0.2585663221
3580	0.2585618393
3581	0.2585586493
3582	0.2585563485
3583	0.2585521635
3584	0.2585462375
3585	0.2585433416
3586	0.2585403401
3587	0.2585376547
3588	0.2585360638
3589	0.2585265507
3590	0.2585232975
3591	0.2585226463
3592	0.2585179952
3593	0.2585134287
3594	0.2585053984
3595	0.2585028913
3596	0.2585007364
3597	0.2584991407
3598	0.2584952145
3599	0.2584900117
3600	0.2584857655
3601	0.2584778773
3602	0.2584757803
3603	0.2584711685
3604	0.2584676851
3605	0.2584644166
3606	0.2584594995
3607	0.2584578166
3608	0.25844414
3609	0.2584426583
3610	0.2584395092
3611	0.2584340396
3612	0.2584307837
3613	0.2584282169
3614	0.2584263952
3615	0.25842283
3616	0.2584223056
3617	0.258420814
3618	0.2584186233
3619	0.2584153681
3620	0.2584121384
3621	0.25841029
3622	0.2583985076
3623	0.2583954934
3624	0.2583940258
3625	0.2583897683
3626	0.2583866385
3627	0.2583772775
3628	0.2583708476
3629	0.2583637734
3630	0.2583580131
3631	0.2583542152
3632	0.2583511243
3633	0.2583478119
3634	0.2583393413
3635	0.258333424
3636	0.2583232155
3637	0.2583180407
3638	0.2583150993
3639	0.2583078092
3640	0.2583049079
3641	0.2583012733
3642	0.2582957158
3643	0.2582932103
3644	0.2582871636
3645	0.2582804439
3646	0.2582792325
3647	0.2582784826
3648	0.2582761441
3649	0.2582717852
3650	0.2582675909
3651	0.258265173
3652	0.2582621426
3653	0.2582601019
3654	0.2582568088
3655	0.258253891
3656	0.2582523658
3657	0.2582479611
3658	0.2582438096
3659	0.2582399129
3660	0.2582352317
3661	0.2582289799
3662	0.2582267904
3663	0.2582249844
3664	0.25821922
3665	0.2582165877
3666	0.25821436
3667	0.2582083242
3668	0.2581938229
3669	0.2581906652
3670	0.2581887187
3671	0.2581848095
3672	0.2581780854
3673	0.2581717072
3674	0.2581651781
3675	0.2581575636
3676	0.2581527885
3677	0.2581482264
3678	0.2581438589
3679	0.2581407376
3680	0.2581352919
3681	0.2581314973
3682	0.2581259137
3683	0.2581206867
3684	0.2581172185
3685	0.2581152261
3686	0.258114215
3687	0.2581115975
3688	0.2581098368
3689	0.2581059757
3690	0.2581013992
3691	0.2580964608
3692	0.2580917485
3693	0.2580823728
3694	0.2580790808
3695	0.258073718
3696	0.2580705578
3697	0.2580649897
3698	0.2580593694
3699	0.2580551396
3700	0.2580545116
3701	0.2580535934
3702	0.2580502194
3703	0.2580444178
3704	0.258042715
3705	0.2580396122
3706	0.2580296394
3707	0.2580247534
3708	0.2580210454
3709	0.2580191794
3710	0.2580129747
3711	0.2580115067
3712	0.2580024131
3713	0.2579987333
3714	0.2579947635
3715	0.2579918077
3716	0.2579904674
3717	0.2579866444
3718	0.2579796881
3719	0.2579713776
3720	0.2579642181
3721	0.2579577286
3722	0.2579511155
3723	0.2579413562
3724	0.257940637
3725	0.2579353975
3726	0.2579326921
3727	0.2579288706
3728	0.2579241599
3729	0.2579221225
3730	0.257917667
3731	0.257911836
3732	0.2579096034
3733	0.2579056536
3734	0.2579037281
3735	0.2579016217
3736	0.257896777
3737	0.2578937805
3738	0.2578875646
3739	0.2578848091
3740	0.2578803967
3741	0.257878502
3742	0.2578732716
3743	0.2578637837
3744	0.2578594017
3745	0.2578550501
3746	0.2578536898
3747	0.2578497084
3748	0.257845916
3749	0.257841983
3750	0.2578385634
3751	0.2578376331
3752	0.2578323712
3753	0.2578277185
3754	0.2578248281
3755	0.2578226793
3756	0.2578191909
3757	0.2578124155
3758	0.257808265
3759	0.2578032227
3760	0.2578011877
3761	0.2577957215
3762	0.2577943241
3763	0.2577889214
3764	0.2577782539
3765	0.2577718206
3766	0.2577688404
3767	0.257763533
3768	0.2577577672
3769	0.2577535739
3770	0.2577506256
3771	0.2577476591
3772	0.257744421
3773	0.2577385407
3774	0.2577342263
3775	0.2577328624
3776	0.2577287528
3777	0.2577251142
3778	0.2577188734
3779	0.2577138302
3780	0.2577125984
3781	0.257706787
3782	0.2577056159
3783	0.2577011689
3784	0.2577004855
3785	0.2576948432
3786	0.2576923526
3787	0.2576882479
3788	0.2576705105
3789	0.2576616598
3790	0.2576572664
3791	0.2576534084
3792	0.257650039
3793	0.2576457966
3794	0.2576412712
3795	0.2576393493
3796	0.2576379803
3797	0.2576339019
3798	0.2576313938
3799	0.2576286633
3800	0.2576213012
3801	0.2576132604
3802	0.2576103779
3803	0.2576061746
3804	0.257605522
3805	0.2576034983
3806	0.2575996045
3807	0.2575965319
3808	0.2575951508
3809	0.2575846753
3810	0.2575805824
3811	0.2575787949
3812	0.257576239
3813	0.2575741394
3814	0.2575679643
3815	0.2575664075
3816	0.257563554
3817	0.2575600137
3818	0.2575593744
3819	0.2575559841
3820	0.2575531386
3821	0.257549976
3822	0.2575448317
3823	0.2575412716
3824	0.2575317805
3825	0.2575310156
3826	0.2575257278
3827	0.2575180849
3828	0.2575144339
3829	0.2575112571
3830	0.2575018151
3831	0.2574968344
3832	0.2574937159
3833	0.2574862851
3834	0.2574824596
3835	0.2574771423
3836	0.257474904
3837	0.2574728562
3838	0.2574677366
3839	0.2574642834
3840	0.2574641035
3841	0.2574620159
3842	0.2574556141
3843	0.2574468524
3844	0.2574441374
3845	0.257438263
3846	0.2574353396
3847	0.257431438
3848	0.2574312909
3849	0.2574243789
3850	0.257421607
3851	0.2574179306
3852	0.2574147311
3853	0.2574127705
3854	0.2574087894
3855	0.2574073752
3856	0.2574025892
3857	0.2574011417
3858	0.2573972653
3859	0.2573956505
3860	0.2573938092
3861	0.2573908433
3862	0.2573896478
3863	0.2573884477
3864	0.257383246
3865	0.2573811379
3866	0.2573786194
3867	0.2573756288
3868	0.257370726
3869	0.2573647298
3870	0.257361662
3871	0.2573550347
3872	0.2573480263
3873	0.257343096
3874	0.2573346353
3875	0.2573229115
3876	0.2573177134
3877	0.2573159627
3878	0.2573069429
3879	0.2573060796
3880	0.2573019553
3881	0.2572928856
3882	0.2572903909
3883	0.2572852565
3884	0.2572824322
3885	0.2572787021
3886	0.2572709509
3887	0.257266266
3888	0.257264809
3889	0.2572601022
3890	0.2572582802
3891	0.2572520483
3892	0.2572490261
3893	0.2572378426
3894	0.2572348272
3895	0.2572322119
3896	0.2572265796
3897	0.257221734
3898	0.257218405
3899	0.257217665
3900	0.2572158161
3901	0.257204741
3902	0.2571992018
3903	0.2571956304
3904	0.2571885423
3905	0.2571866612
3906	0.2571846996
3907	0.2571799525
3908	0.2571642332
3909	0.2571610301
3910	0.257152575
3911	0.2571470485
3912	0.257144808
3913	0.2571408967
3914	0.2571366114
3915	0.2571313726
3916	0.2571198694
3917	0.2571145746
3918	0.2571119923
3919	0.2571107647
3920	0.2571071188
3921	0.257102464
3922	0.2571022007
3923	0.2570963488
3924	0.2570940868
3925	0.25709147
3926	0.2570888899
3927	0.2570845876
3928	0.2570802027
3929	0.2570717304
3930	0.2570593813
3931	0.2570566874
3932	0.2570559721
3933	0.2570513804
3934	0.2570503858
3935	0.2570477734
3936	0.2570459631
3937	0.2570358742
3938	0.2570338281
3939	0.2570303244
3940	0.2570297336
3941	0.2570258768
3942	0.2570179669
3943	0.2570153038
3944	0.257011096
3945	0.2570086615
3946	0.2570076267
3947	0.2570058704
3948	0.2570047942
3949	0.2570032587
3950	0.257002405
3951	0.2569988167
3952	0.2569902327
3953	0.2569886594
3954	0.2569821949
3955	0.2569790328
3956	0.2569771092
3957	0.2569764359
3958	0.256973941
3959	0.2569677979
3960	0.2569651724
3961	0.2569602159
3962	0.2569544845
3963	0.2569513013
3964	0.2569477009
3965	0.2569426576
3966	0.2569404836
3967	0.2569376852
3968	0.2569341637
3969	0.256929402
3970	0.2569254172
3971	0.2569205306
3972	0.2569125123
3973	0.2569083764
3974	0.25690434
3975	0.2569020468
3976	0.2568884526
3977	0.256884886
3978	0.2568800155
3979	0.2568713738
3980	0.2568678865
3981	0.2568635352
3982	0.2568602826
3983	0.2568581235
3984	0.25684923
3985	0.2568481223
3986	0.2568465111
3987	0.2568445006
3988	0.2568417715
3989	0.2568408223
3990	0.2568363273
3991	0.25683236
3992	0.2568319604
3993	0.2568289721
3994	0.256827669
3995	0.2568239735
3996	0.2568208031
3997	0.256817734
3998	0.2568138593
3999	0.2568111527
4000	0.2568105108
4001	0.2568043407
4002	0.2567984038
4003	0.2567974123
4004	0.2567918837
4005	0.2567905589
4006	0.2567834407
4007	0.256783298
4008	0.2567810782
4009	0.2567802556
4010	0.2567760693
4011	0.2567730111
4012	0.2567696504
4013	0.2567682011
4014	0.2567604999
4015	0.2567559928
4016	0.256751928
4017	0.2567473255
4018	0.2567428883
4019	0.2567409659
4020	0.2567371001
4021	0.2567325057
4022	0.2567305539
4023	0.2567293339
4024	0.2567261126
4025	0.2567237543
4026	0.2567219078
4027	0.2567140231
4028	0.2567091763
4029	0.2567061898
4030	0.2567047086
4031	0.2567012743
4032	0.256699079
4033	0.2566970589
4034	0.2566916096
4035	0.2566887735
4036	0.256686734
4037	0.2566798721
4038	0.2566764026
4039	0.2566721529
4040	0.2566678603
4041	0.2566649165
4042	0.2566614103
4043	0.2566576115
4044	0.2566550381
4045	0.2566520594
4046	0.2566488115
4047	0.256643105
4048	0.2566364756
4049	0.2566343269
4050	0.2566297183
4051	0.25662799
4052	0.2566120821
4053	0.2566091856
4054	0.2566035785
4055	0.2565989294
4056	0.2565923064
4057	0.2565912024
4058	0.2565833368
4059	0.2565702213
4060	0.256566902
4061	0.2565653539
4062	0.2565638443
4063	0.2565618142
4064	0.2565596248
4065	0.2565549756
4066	0.256551437
4067	0.2565479699
4068	0.2565411911
4069	0.2565335762
4070	0.2565283103
4071	0.2565146379
4072	0.2565099131
4073	0.2565050086
4074	0.2565012932
4075	0.2564989355
4076	0.2564958802
4077	0.2564925152
4078	0.2564870983
4079	0.2564853483
4080	0.2564817534
4081	0.2564648596
4082	0.25646088
4083	0.2564583694
4084	0.2564543172
4085	0.2564505946
4086	0.2564481619
4087	0.2564457567
4088	0.256442664
4089	0.25643542
4090	0.2564297791
4091	0.256428426
4092	0.2564219275
4093	0.2564187504
4094	0.2564096889
4095	0.2564020956
4096	0.256398552
4097	0.2563948007
4098	0.2563906078
4099	0.2563868328
4100	0.2563802244
4101	0.2563729358
4102	0.2563694714
4103	0.2563636348
4104	0.2563571225
4105	0.2563548651
4106	0.2563490185
4107	0.2563468366
4108	0.2563404958
4109	0.2563342246
4110	0.2563338138
4111	0.2563299646
4112	0.2563262881
4113	0.256323275
4114	0.2563188719
4115	0.256315222
4116	0.2563101704
4117	0.2563075955
4118	0.2563004434
4119	0.2562972899
4120	0.2562946834
4121	0.256291955
4122	0.2562892218
4123	0.2562864663
4124	0.2562852829
4125	0.2562774476
4126	0.2562740247
4127	0.2562685998
4128	0.2562603926
4129	0.2562580846
4130	0.2562532248
4131	0.2562490999
4132	0.2562470706
4133	0.2562437143
4134	0.2562409969
4135	0.256236144
4136	0.2562340823
4137	0.2562250589
4138	0.2562202586
4139	0.2562176852
4140	0.2562116294
4141	0.2562074492
4142	0.2562059009
4143	0.256203521
4144	0.2562016686
4145	0.2561998337
4146	0.2561949605
4147	0.2561930674
4148	0.256190017
4149	0.2561893338
4150	0.2561882519
4151	0.2561868735
4152	0.2561852896
4153	0.2561826553
4154	0.2561807301
4155	0.2561780625
4156	0.2561738896
4157	0.2561727917
4158	0.2561705147
4159	0.2561650745
4160	0.25616052
4161	0.2561581339
4162	0.2561554732
4163	0.2561498318
4164	0.2561448278
4165	0.2561418318
4166	0.2561374731
4167	0.2561349793
4168	0.2561330378
4169	0.2561319696
4170	0.256123787
4171	0.2561203726
4172	0.2561166304
4173	0.2561153636
4174	0.256110726
4175	0.2561087579
4176	0.2561061729
4177	0.2561037695
4178	0.2561027485
4179	0.2560973514
4180	0.2560966162
4181	0.2560904883
4182	0.2560891586
4183	0.2560795416
4184	0.2560773738
4185	0.2560756215
4186	0.2560703195
4187	0.2560664591
4188	0.2560633751
4189	0.2560609559
4190	0.2560594109
4191	0.2560567741
4192	0.2560531212
4193	0.2560475103
4194	0.2560445849
4195	0.2560430659
4196	0.2560425736
4197	0.2560397983
4198	0.256039156
4199	0.2560357569
4200	0.2560337047
4201	0.2560315278
4202	0.2560283442
4203	0.2560222608
4204	0.2560188141
4205	0.2560153651
4206	0.2560138747
4207	0.256012799
4208	0.2560082285
4209	0.2560023034
4210	0.2559992957
4211	0.2559936027
4212	0.2559793199
4213	0.255976216
4214	0.2559728495
4215	0.2559701639
4216	0.2559654179
4217	0.2559641812
4218	0.2559620961
4219	0.2559584689
4220	0.2559542976
4221	0.2559510388
4222	0.2559470293
4223	0.2559463655
4224	0.2559445429
4225	0.2559420207
4226	0.2559354639
4227	0.2559350391
4228	0.2559297693
4229	0.2559264859
4230	0.2559165148
4231	0.2559125653
4232	0.2559073715
4233	0.2559025061
4234	0.2559013329
4235	0.2558965492
4236	0.2558931565
4237	0.2558885824
4238	0.2558812217
4239	0.2558786747
4240	0.2558739087
4241	0.2558658604
4242	0.2558619341
4243	0.2558550396
4244	0.2558487484
4245	0.2558415899
4246	0.255839161
4247	0.2558349926
4248	0.2558322377
4249	0.2558276891
4250	0.2558216928
4251	0.2558149839
4252	0.2558115764
4253	0.2558072379
4254	0.2558042247
4255	0.2558030716
4256	0.2558001972
4257	0.2557958827
4258	0.2557909532
4259	0.255787538
4260	0.255785306
4261	0.2557803678
4262	0.2557779614
4263	0.2557762787
4264	0.2557749317
4265	0.2557726303
4266	0.2557690348
4267	0.2557668895
4268	0.255764884
4269	0.2557608021
4270	0.2557599631
4271	0.2557571792
4272	0.2557536564
4273	0.2557515199
4274	0.2557474469
4275	0.2557461501
4276	0.2557423818
4277	0.25573654
4278	0.2557296431
4279	0.2557268682
4280	0.2557248247
4281	0.2557170078
4282	0.255715229
4283	0.2557137569
4284	0.2557108129
4285	0.2557072924
4286	0.2557060922
4287	0.2557037126
4288	0.2557033809
4289	0.2557018565
4290	0.2556988916
4291	0.2556943745
4292	0.2556927864
4293	0.2556913216
4294	0.2556872427
4295	0.2556830836
4296	0.2556819054
4297	0.2556803399
4298	0.2556765018
4299	0.2556724644
4300	0.2556695258
4301	0.2556678528
4302	0.255667281
4303	0.2556634519
4304	0.2556616868
4305	0.2556584197
4306	0.2556523724
4307	0.2556487202
4308	0.2556477639
4309	0.2556460521
4310	0.2556444267
4311	0.2556427052
4312	0.2556356871
4313	0.255632529
4314	0.2556293801
4315	0.255627814
4316	0.255624853
4317	0.255624853
4318	0.2556224272
4319	0.2556172174
4320	0.2556154775
4321	0.2556048953
4322	0.2556007321
4323	0.2555969943
4324	0.2555942417
4325	0.2555902661
4326	0.2555838108
4327	0.2555745621
4328	0.2555696645
4329	0.2555688871
4330	0.2555677338
4331	0.2555648178
4332	0.2555601862
4333	0.2555589834
4334	0.2555577734
4335	0.2555537785
4336	0.255547428
4337	0.2555429491
